FALSE	The driver of the vehicle that killed one person and injured more than a dozen others at the Unite the Right rally in Charlottesville, Virginia, is a known 'radical leftist' supported by Hillary Clinton and George Soros.	1111	1	4	4	2	1	3	1	1	1	1	1	5	1	5	1	1	2	1	1	1	4	1	1	2	3	1	1	1	3	5	3	2	5	1	1	5	3	4	1	1	1	1	4	1	1	1	1	1	1	2	1	1	5	3	1	1	1	1	3	1	1	2	1	2	2	4	1	2	1	1	1	3	1	1	1	4	1	2	1	1	4	1	1	1	1	3	4	1	4	1	4	1	1	1	3	3	1	1	1	4
FALSE	Starbucks is giving a discount to undocumented immigrants on 11 August 2017.	1115	1	1	1	1	1	2	1	1	1	1	1	1	1	5	1	1	1	1	2	1	2	1	1	1	3	1	1	1	3	1	4	1	1	4	1	2	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	1	5	2	5	1	1	2	1	1	1	2	1	2	5	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	3	3	1	1	2	5	1	1	1	4	1	1	1	1	4	1	1	1	2	3
FALSE	In July 2017, President Trump dispatched federal investigators to the hamlet of Islamberg, New York, where they uncovered 'America's worst nightmare'.	1118	1	1	2	2	2	4	1	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1	1	2	3	3	1	5	2	3	2	2	1	1	1	3	4	2	1	2	1	1	2	1	3	1	1	2	1	1	2	1	5	1	4	1	1	2	2	1	2	1	1	1	1	1	1	3	2	2	1	2	1	3	1	3	1	4	2	1	4	2	2	1	2	2	1	1	2	2	2	4	1	1	3	3	3	2	3	3
FALSE	Former Haitian official Klaus Oberwein died in a suspicious suicide days before he was scheduled to testify against either Hillary Clinton or the Clinton Foundation.	1120	4	1	3	2	2	5	1	4	1	1	1	5	1	4	1	3	2	1	3	3	4	5	1	1	2	4	3	5	1	5	4	3	5	1	1	5	4	2	5	4	5	1	2	1	4	1	1	4	1	4	1	1	4	1	1	1	2	4	2	1	1	5	4	3	5	4	5	2	1	1	2	1	4	5	5	4	4	2	1	5	2	3	4	1	3	2	5	1	2	3	2	4	1	1	2	2	3	1	1	4
FALSE	At an event in Warsaw on 6 July 2017, Polish First Lady Agata Kornhauser-Duda refused to shake hands with Donald Trump.	1121	3	2	2	5	4	3	3	1	5	5	5	3	5	4	4	4	5	3	5	3	5	5	4	4	2	3	3	5	3	3	1	3	2	1	1	2	4	2	1	5	2	4	4	1	3	3	5	2	2	2	2	1	5	5	5	5	3	2	5	1	3	2	1	2	5	3	4	4	5	2	2	1	4	5	5	5	4	4	3	4	4	3	4	2	3	4	4	3	4	4	2	2	1	4	4	2	4	4	3	1
MIXTURE	President Donald Trump hosted the National Rifle Association at the White House on the anniversary of the Sandy Hook massacre.	1336	4	1	4	4	4	2	3	1	1	5	5	1	1	5	1	1	1	1	1	1	1	4	1	5	4	1	1	5	3	5	3	2	3	5	1	4	1	1	1	4	1	1	3	5	2	5	5	1	5	1	1	1	4	5	1	3	3	2	2	1	3	2	5	2	1	2	1	5	1	3	1	2	1	5	4	2	1	2	1	1	4	3	1	4	3	2	4	4	4	4	2	1	1	4	5	1	4	2	3	4
MIXTURE	Former Alabama judge Roy Moore authored a chapter in a 2011 textbook arguing that women should not hold political office	1339	1	4	2	4	4	2	4	1	1	2	5	3	5	4	4	3	5	4	4	3	4	4	5	4	2	2	5	5	3	2	1	5	3	3	4	4	1	4	5	5	1	4	2	4	3	3	5	4	5	1	4	5	5	1	2	3	4	2	2	1	4	1	5	2	4	2	2	2	5	4	2	3	2	5	5	2	5	2	3	5	2	2	5	4	2	3	2	3	4	4	2	4	1	2	5	2	5	4	1	2
MIXTURE	After only nine months in office, President Trump and family had already spent $147 million on personal travel, amounting to one-and-a-half times as much as President Obama and family spent in the eight years of the latter's presidency.	1348	4	5	2	3	5	4	4	4	5	2	5	1	5	5	5	5	1	4	5	2	5	5	5	4	4	4	5	5	3	4	1	5	3	5	2	1	1	1	1	5	2	5	2	5	4	5	5	4	5	3	4	5	4	5	1	4	5	2	2	1	5	2	1	3	5	4	5	4	5	3	1	1	1	4	5	2	5	2	1	5	3	1	5	5	1	4	4	3	5	4	4	4	4	5	3	4	5	3	4	4
MIXTURE	Pro-Donald Trump activists were accosted by a 'violent mob' while eating pizza at a Chicano Park.	1352	1	4	4	1	2	4	1	5	1	1	1	5	1	4	1	1	4	1	1	1	3	1	1	4	2	5	1	1	3	2	4	1	5	1	5	3	3	3	5	2	4	1	1	1	2	2	1	2	2	1	1	1	4	3	1	3	1	3	2	1	1	3	1	4	4	2	3	2	1	3	4	1	2	1	4	4	1	2	4	3	4	3	1	4	2	2	2	2	2	2	2	2	1	1	3	3	3	2	3	3
MIXTURE	On 1 September 2017, a new law will come into force in Texas, making it harder for consumers to get paid for property insurance claims related to weather.	1353	3	4	4	4	3	4	4	4	1	1	5	5	4	5	4	3	5	3	5	3	5	5	4	4	2	4	1	5	2	4	4	5	4	3	1	4	4	4	1	4	2	2	3	4	4	3	4	3	4	1	4	5	4	5	4	4	4	2	2	1	4	3	5	4	4	5	4	4	5	4	2	4	3	5	5	2	5	3	4	4	3	3	4	2	3	2	5	5	2	4	4	4	2	3	2	2	5	5	3	3
MIXTURE	East Central University has been forced to remove a cross and other Christian symbols from their chapel.	1356	1	1	4	4	1	2	3	5	4	5	5	5	1	5	2	1	1	1	3	1	2	1	1	3	3	5	1	5	2	2	4	3	3	1	1	5	1	2	5	4	5	1	4	1	2	3	1	2	3	4	5	1	4	5	4	3	1	2	2	1	2	1	3	4	5	3	2	4	1	2	2	2	4	5	1	4	1	3	4	1	4	4	3	1	2	2	4	4	2	4	4	4	1	2	2	2	1	2	4	3
MIXTURE	Robert F. Kennedy Jr. said that “Trump could be the greatest president in history.”	1357	1	1	1	1	1	1	1	1	1	2	1	4	1	4	1	1	2	2	1	1	2	1	1	1	3	1	1	1	2	1	4	1	4	1	1	4	1	1	1	1	2	1	2	3	1	1	1	2	1	1	1	1	5	2	1	1	1	1	4	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	4	2	2	1	1	4	4	1	4	1	1	1	2	1	4	1	1	1	1	2
MIXTURE	In August 2017, the Texas House of Representatives passed a bill that would force women to purchase 'rape insurance.'	1359	1	1	2	3	1	2	1	2	1	4	1	1	1	5	1	1	1	1	1	1	1	1	3	1	4	1	1	1	2	1	3	2	2	1	2	2	1	1	1	1	1	1	1	4	3	3	5	1	3	1	1	1	4	1	1	2	1	1	4	1	4	1	1	1	1	1	1	2	1	3	2	1	1	1	1	4	1	1	1	1	4	2	1	1	1	3	1	1	1	2	3	1	1	1	4	1	1	4	1	4
MIXTURE	Then-Secretary of State Clinton ordered then-FBI Director Robert Mueller to deliver highly enriched uranium to the Russians in a secret plane-side meeting in 2009.	1362	2	1	4	2	2	2	1	1	1	1	1	5	1	5	1	1	1	1	1	1	1	5	1	1	3	4	3	1	2	4	1	1	2	2	1	5	1	1	5	1	5	1	2	1	1	3	1	1	1	3	1	1	5	1	4	1	1	2	2	1	1	3	1	1	3	1	1	4	1	1	1	2	5	1	2	3	1	4	2	1	4	2	1	1	2	3	5	1	1	2	2	1	1	1	5	2	1	1	1	4
MIXTURE	The Environmental Protection Agency awarded $100 million to Flint, Michigan, at the behest of President Trump.	1370	1	2	3	4	4	2	1	4	1	2	1	5	1	5	1	1	3	3	2	2	1	1	1	3	3	4	5	1	2	4	2	1	3	1	5	3	1	2	5	2	3	1	1	3	2	3	1	2	2	3	1	1	4	5	2	3	1	3	3	1	1	2	1	4	2	1	4	4	1	3	4	1	3	1	1	3	1	3	3	2	2	3	1	2	3	2	5	1	4	4	2	1	1	2	4	4	2	4	2	3
TRUE	Redesigned challenge coins given out by President Trump replaced the familiar 'E pluribus unum' motto with Trump's campaign slogan.	1474	2	1	2	5	2	2	1	1	1	2	5	1	1	4	1	1	1	1	1	3	2	1	1	1	2	1	1	1	3	1	4	4	3	4	1	1	1	1	1	5	1	1	3	5	4	3	5	1	4	1	5	1	5	1	1	5	4	1	4	1	4	1	1	2	4	1	4	1	1	2	1	1	1	5	5	3	5	3	2	1	4	3	1	1	3	3	5	2	4	2	1	1	1	2	2	1	5	1	3	3
TRUE	The Tax Cuts and Jobs Act of 2017 calls for eliminating or severely curtailing the personal casualty deduction for losses from wildfires and other natural disasters.	1475	3	4	4	3	3	4	2	2	3	4	3	1	5	5	1	3	1	3	3	3	4	5	4	4	3	3	3	5	2	4	2	3	3	4	3	4	3	3	1	4	3	1	3	5	4	3	5	4	1	1	2	5	4	4	4	3	3	3	3	1	3	3	1	2	4	4	4	2	5	4	2	2	3	4	4	2	1	3	4	2	2	3	4	1	3	1	2	2	4	4	3	2	1	3	4	2	4	1	3	4
TRUE	A pro football fan sat on the United States flag while wearing a shirt that read: 'I stand for the national anthem.'	1480	1	4	4	5	4	4	1	5	5	5	5	1	5	4	5	1	5	2	1	3	1	1	3	4	3	1	5	5	3	3	3	5	3	5	5	5	4	2	1	5	1	4	1	5	3	3	3	3	3	1	1	1	5	5	5	3	4	3	3	1	4	4	1	2	4	3	5	1	1	5	1	4	1	5	2	1	1	3	4	5	5	4	2	1	2	3	5	5	2	4	4	4	1	1	4	4	4	3	4	5
TRUE	The Department of Health and Human Services has scheduled web site maintenance for Healthcare.gov on most Sundays during Obamacare open enrollment.	1484	5	5	4	4	4	5	2	2	1	2	4	5	5	4	1	4	4	1	5	3	4	5	3	4	4	2	5	5	3	3	3	5	3	4	1	4	3	5	5	4	1	1	4	5	4	3	5	4	5	4	4	1	5	5	4	5	3	2	5	1	5	4	5	4	1	5	1	5	3	2	2	3	5	5	2	3	1	3	2	5	3	4	4	1	3	3	4	4	4	3	3	5	1	2	4	5	4	4	3	2
TRUE	In September 2017, U.S. Virgin Islands Governor Kenneth Mapp signed an executive order empowering the National Guard to seize weapons and other private property.	1486	1	1	4	5	4	3	2	1	1	1	1	1	5	4	1	3	2	1	3	3	4	5	1	2	5	3	3	1	5	4	3	2	4	1	1	4	3	3	1	2	5	2	3	1	1	3	2	2	2	1	1	1	4	5	2	3	1	2	4	1	1	1	5	2	4	3	2	1	3	5	2	1	4	1	2	4	1	2	1	2	5	3	2	1	3	3	5	1	2	4	3	4	1	2	5	1	2	3	1	4
TRUE	On 14 August 2017, protesters removed and destroyed the county flag from the Hennepin County, Minnesota jail, and temporarily replaced it with an Antifa flag.	1489	1	2	3	5	2	3	1	1	1	1	1	5	1	4	1	1	5	4	3	2	2	1	2	2	3	1	1	1	2	3	4	4	4	4	5	5	1	3	5	1	5	1	3	1	3	3	3	1	2	4	1	1	4	1	5	2	1	2	5	1	1	3	1	2	1	3	1	4	1	5	2	4	4	5	2	3	5	2	4	4	4	3	3	1	3	2	5	4	4	4	2	1	1	2	1	1	3	1	4	3
TRUE	The national debt saw a 'surprising' decline of $102 billion between 20 January and 27 July 2017.	1492	1	1	4	2	3	4	1	4	1	1	3	1	1	4	1	1	4	1	1	1	2	1	1	4	2	2	1	3	3	3	4	1	4	1	3	4	1	1	1	2	4	1	3	1	1	3	1	1	2	4	1	1	4	5	4	2	1	2	3	1	1	3	1	2	1	4	4	1	1	3	2	3	4	2	1	1	4	3	2	2	1	3	3	2	2	2	2	1	1	3	2	1	2	3	3	2	3	4	1	3
TRUE	Melania Trump 'liked' a tweet that poked fun at her relationship with her husband, President Donald Trump.	1497	4	5	1	1	4	5	5	1	5	5	5	1	5	4	5	5	4	4	2	3	2	5	1	4	3	1	5	5	4	5	4	5	4	5	5	4	1	2	1	5	1	3	4	5	5	3	3	4	5	1	1	5	5	5	2	5	3	4	2	1	5	3	1	2	2	5	4	1	4	4	2	3	2	5	5	1	5	4	4	5	4	4	1	1	3	4	1	5	5	4	4	4	1	1	2	3	5	4	3	4
TRUE	A plaque displayed on a golf course owned by President Trump commemorates a Civil War battle that never happened.	1498	1	4	4	2	2	4	1	1	1	5	5	1	1	5	1	1	1	2	3	1	2	1	5	4	5	2	1	1	4	4	1	1	2	1	1	2	1	1	1	5	1	3	1	5	4	4	5	2	3	1	5	1	4	5	2	4	3	2	3	1	1	3	1	2	1	4	1	3	1	3	1	3	1	5	2	2	5	2	5	5	3	3	1	1	3	3	1	1	2	4	2	1	1	2	3	1	2	4	3	4
TRUE	Canada, Norway, and Germany each offer federally paid family leave programs ranging from 35 weeks to 1 year in length. &lt;BR&gt;	1501	5	4	3	4	4	5	3	2	5	5	5	5	5	4	5	5	5	4	3	5	5	5	3	5	5	4	5	5	3	4	3	5	3	5	4	2	4	4	5	5	5	5	2	5	5	5	4	5	3	4	4	5	4	5	5	3	5	3	3	1	5	4	3	2	4	5	5	4	5	4	5	4	5	5	4	2	5	2	4	5	4	4	5	5	3	1	5	5	5	4	3	5	5	5	4	5	5	3	3	4
MOSTLY TRUE	The Senate GOP tax reform bill includes a tax cut for private jet owners.	1568	4	5	3	2	4	2	4	2	5	5	3	1	5	5	5	3	5	3	4	3	4	5	5	5	2	1	3	5	2	5	3	2	2	5	4	4	1	1	1	4	2	3	4	5	5	3	5	4	4	4	2	5	4	1	1	5	4	2	5	1	4	4	5	2	5	4	5	4	5	4	2	4	1	5	2	2	4	2	4	5	4	3	5	1	4	2	1	5	5	4	3	5	1	4	5	1	5	3	1	2
MOSTLY TRUE	Author Ingersoll Lockwood wrote the books 'Baron Trump's Marvelous Underground Journey' and '1900: or, The Last President'  in the 1890s.	1569	1	5	3	5	3	2	1	1	1	3	1	3	1	4	1	1	1	4	1	3	1	1	2	3	2	1	1	5	2	1	4	5	3	3	4	2	1	3	1	5	1	1	3	4	4	1	3	3	1	1	1	1	5	1	5	3	1	3	2	1	2	2	5	4	1	5	1	1	1	4	5	3	5	1	1	1	3	2	3	5	4	5	3	1	1	2	2	3	2	3	2	2	1	1	5	1	4	4	1	2
MOSTLY TRUE	In March 2017, Oklahoma State Representative George Faught said rape and incest are the 'will of God.'	1570	1	4	4	4	4	2	1	4	1	5	1	1	5	5	5	4	2	3	4	4	1	5	5	3	3	3	1	5	3	2	1	5	2	4	5	4	1	1	1	5	1	5	3	3	5	3	5	4	2	1	4	1	4	5	1	3	4	2	2	1	3	1	1	1	5	1	4	2	3	4	1	3	4	2	5	2	4	1	1	1	3	3	2	5	3	1	1	1	2	4	2	1	4	5	2	4	4	1	1	4
MOSTLY TRUE	President Trump played golf six times during his first month in office despite frequently criticizing his predecessor's golfing habits.	1576	5	5	5	2	5	5	4	5	5	5	1	1	5	5	5	5	5	4	5	3	4	5	5	5	2	5	5	5	2	5	4	2	3	5	5	4	4	5	5	5	4	5	5	5	5	5	5	5	5	4	2	5	4	5	1	5	4	3	2	1	5	4	5	4	5	5	5	1	5	5	4	5	3	5	5	5	5	4	5	5	3	4	5	5	1	2	4	5	5	4	4	5	5	5	2	5	5	5	4	2
MOSTLY TRUE	Adolf Hitler said that the only way that the Nazi party could have been stopped was if it were destroyed in its infancy.	1578	2	3	1	4	5	2	1	1	5	1	5	3	1	4	5	3	5	4	3	3	1	1	4	4	3	5	3	1	3	2	3	5	4	3	1	4	1	3	1	2	5	5	4	4	2	3	4	4	3	4	1	5	4	5	4	3	4	3	3	1	4	3	5	1	2	4	4	4	5	4	2	5	1	5	4	4	5	4	1	4	4	2	4	1	1	2	5	5	4	4	4	5	4	3	3	2	3	5	1	5
MOSTLY TRUE	Colorado has offered free birth control for five years, leading to: a 40 percent drop in unintended pregnancy, a 42 percent drop in abortions, and millions of dollars in healthcare savings.	1580	4	4	2	5	4	4	2	2	5	4	5	3	5	4	5	5	5	4	3	5	4	5	3	4	3	4	5	5	3	5	2	5	3	5	5	2	4	4	1	5	5	1	5	5	5	4	5	4	4	3	2	1	4	5	2	4	4	4	2	1	4	3	5	4	5	5	4	4	5	4	5	4	5	1	5	4	5	4	2	4	2	4	5	5	4	2	5	5	5	4	4	5	2	4	5	5	4	5	2	2
MOSTLY TRUE	The House passed a bill that allows government contractors to discriminate against lesbian, gay, bisexual and transgender people.	1581	4	1	1	3	3	1	4	1	1	2	3	1	1	5	1	3	2	1	2	3	1	1	1	4	3	1	2	1	3	3	1	2	1	4	1	2	1	1	1	5	2	4	2	4	3	3	3	2	2	1	1	1	4	1	4	3	3	3	2	1	2	1	1	1	1	1	1	1	5	4	1	1	1	1	5	4	1	3	1	1	4	3	2	1	2	4	1	1	1	2	2	1	1	5	2	2	3	3	1	4
MOSTLY TRUE	Mike Pence once said that condoms are 'too modern' and 'too liberal' and offer a poor defense against sexually transmitted diseases.	1583	1	5	2	2	2	1	4	1	1	1	5	1	5	4	1	3	5	3	5	3	2	1	3	4	2	5	1	5	3	4	4	5	1	5	1	2	2	4	1	4	1	1	1	5	5	3	5	2	2	1	1	1	4	1	4	4	3	3	4	1	2	3	1	2	1	4	1	1	3	4	2	4	1	4	4	4	5	1	4	2	3	4	4	1	3	3	4	2	3	4	3	1	1	4	4	3	4	3	3	1
MOSTLY TRUE	Three countries issued travel warnings to their citizens about visits to the United States.	1587	4	5	2	4	3	4	4	4	1	5	5	5	5	5	1	5	4	5	5	5	2	5	5	3	3	1	5	5	2	4	4	3	5	5	5	4	3	4	1	5	5	5	4	5	5	3	5	2	2	1	1	5	4	5	4	3	4	4	3	1	5	5	5	2	5	2	4	4	4	5	2	5	1	1	5	3	1	4	3	4	3	5	3	5	2	5	5	1	2	2	4	5	1	5	4	2	4	3	5	5
MOSTLY TRUE	Donald Trump's ancestors changed their surname from 'Drumpf' to 'Trump.'	1594	1	5	1	1	5	5	1	4	5	5	5	1	5	5	1	1	5	5	5	1	1	1	1	3	3	1	3	5	2	3	5	1	1	5	1	3	5	5	5	5	5	5	5	5	5	3	3	4	1	1	5	5	4	5	4	4	5	4	2	1	3	5	1	2	1	5	5	2	5	4	5	5	1	5	5	2	1	2	5	2	4	5	5	1	1	3	4	3	4	5	2	2	1	3	2	3	5	5	1	3
TRUE	Donald Trump wins the 2016 United States presidential election.	2001	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	5	5	5	2	5	5	5	5	5	3	5	5	5	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	4	4	5	5	5	5	5	4	5	5	5	5	5	3	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	2	5	5	5	4	5	5	5	5	2	5	5	5	5	5
FALSE	Bernie Sanders robbed  Hillary Clinton of the Democratic nomination.	2002	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	5	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	4	1	1	4	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1	1	2	1	1	1	2	1	1	1	1	5	1	1	1	1	3
